"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT08","WT10"
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-09-24","0.03",,,"84","90","77","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-09-25","0.00",,,"85","90","80",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-09-26","0.00",,,"85","91","81",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-09-27","0.00",,,"85","91","82",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-09-28","0.08",,,"85","90","77","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-09-29","0.00",,,"84","90","78",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-09-30","0.01",,,"85","91","80",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-10-01","0.28",,,"84","90","77","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-10-02","0.01",,,"83","89","80",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-10-03","0.10",,,"83","89","77",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-10-04","0.03",,,"83","89","79",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-10-05","0.00",,,"83","87","80",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-10-06","0.00",,,"83","88","78",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-10-07","0.10",,,"83","89","77",,,,"    1",
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-10-08","0.85",,,"80","86","72","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-10-09","0.04",,,"82","88","76",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-10-10","0.33",,,"82","87","77","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-10-11","0.00",,,"81","89","78",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-10-12","0.20",,,"80","90","75","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-10-13","0.00",,,"79","89","72",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-10-14","0.04",,,"82","88","74",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-10-15","0.00",,,"82","87","79",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-10-16","0.00",,,"83","87","80",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-10-17","0.00",,,"83","88","80",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-10-18","0.00",,,"83","88","78",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-10-19","0.00",,,"83","87","80",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-10-20","0.00",,,"81","89","73",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-10-21","0.00",,,"80","88","73",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-10-22","0.00",,,"80","82","77",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-10-23","0.00",,,"80","85","74",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-10-24","0.01",,,"78","86","71",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-10-25","0.00",,,"76","86","67",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-10-26","0.00",,,"80","91","72",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-10-27","0.00",,,"79","88","69",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-10-28","0.00",,,"71","79","60",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-10-29","0.00",,,"69","81","59",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-10-30","0.00",,,"72","85","61",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-10-31","0.00",,,"78","83","74",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-11-01","0.00",,,"79","86","71",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-11-02","0.25",,,"78","88","67","    1",,"    1","    1",
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-11-03","0.00",,,"72","80","67",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-11-04","0.08",,,"80","86","77",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-11-05","0.00",,,"80","86","75",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-11-06","0.01",,,"80","86","72",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-11-07","0.09",,,"79","86","73",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-11-08","0.18",,,"79","86","72","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-11-09","0.00",,,"79","85","72",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-11-10","0.13",,,"78","87","70","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-11-11","0.29",,,"77","84","70",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-11-12","0.06",,,"80","86","75","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-11-13","0.25",,,"79","86","71","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-11-14","0.00",,,"79","86","73","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-11-15","0.12",,,"79","84","54",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-11-16","0.00",,,"67","74","55",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-11-17","0.00",,,"67","78","59",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-11-18","0.00",,,"76","81","72",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-11-19","0.08",,,"76","82","68",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-11-20","0.00",,,"75","84","69",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-11-21","0.00",,,"73","81","65",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-11-22","0.05",,,"70","81","64",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-11-23","0.20",,,"72","79","64",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-11-24","0.00",,,"72","84","63",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-11-25","0.00",,,"74","82","67","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-11-26","0.00",,,"73","84","64","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-11-27","0.00",,,"69","73","52","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-11-28","0.00",,,"53","62","42",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-11-29","0.00",,,"54","71","41",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-11-30","0.00",,,"66","77","58",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-12-01","0.00",,,"75","82","73",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-12-02","0.21",,,"77","85","72","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-12-03","0.00",,,"78","87","72","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-12-04","0.15",,,"76","87","69","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-12-05","0.00",,,"67","70","52",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-12-06","0.00",,,"59","73","48",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-12-07","0.00",,,"67","77","57",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-12-08","0.03",,,"73","79","70",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-12-09","0.04",,,"75","82","68",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-12-10","0.00",,,"67","70","52",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-12-11","0.00",,,"55","63","45",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-12-12","0.00",,,"56","74","47",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-12-13","0.01",,,"71","78","68",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-12-14","0.00",,,"76","81","73",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-12-15","0.23",,,"74","80","68","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-12-16","0.00",,,"70","77","64","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-12-17","0.00",,,"62","71","55",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-12-18","0.00",,,"61","75","53",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-12-19","0.00",,,"66","78","56",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-12-20","0.44",,,"76","84","62","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-12-21","0.00",,,"66","71","54",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-12-22","0.00",,,"58","67","48",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-12-23","0.00",,,"58","73","46",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-12-24","0.00",,,"63","73","54",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-12-25","0.00",,,"65","76","56",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-12-26","0.00",,,"72","76","69",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-12-27","0.25",,,"74","81","72","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-12-28","0.08",,,"76","80","73","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-12-29","0.00",,,"76","82","72",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-12-30","0.00",,,"74","80","66",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2018-12-31","0.00",,,"76","81","72",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-01-01","0.00",,,"75","81","66",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-01-02","0.00",,,"72","81","62",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-01-03","0.01",,,"76","81","73",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-01-04","0.00",,,"75","84","66",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-01-05","0.00",,,"72","77","57",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-01-06","0.00",,,"64","75","53",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-01-07","0.00",,,"69","78","56",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-01-08","0.00",,,"70","80","58",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-01-09","0.00",,,"67","77","56",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-01-10","0.00",,,"59","70","48",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-01-11","0.00",,,"60","76","49",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-01-12","0.00",,,"72","78","62",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-01-13","0.03",,,"71","84","62",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-01-14","0.00",,,"68","77","58","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-01-15","0.00",,,"60","70","53",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-01-16","0.00",,,"59","73","48",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-01-17","0.00",,,"62","76","50",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-01-18","0.00",,,"66","79","52",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-01-19","0.00",,,"67","80","56",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-01-20","0.26",,,"69","73","50","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-01-21","0.00",,,"55","69","42",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-01-22","0.00",,,"68","75","60",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-01-23","0.00",,,"73","79","69",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-01-24","0.67",,,"74","83","66","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-01-25","0.00",,,"64","68","55",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-01-26","0.80",,,"57","63","52","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-01-27","2.78",,,"65","69","54","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-01-28","0.07",,,"57","60","48",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-01-29","0.00",,,"56","70","46",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-01-30","0.00",,,"60","74","50",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-01-31","2.05",,,"64","75","56","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-02-01","1.19",,,"69","73","66","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-02-02","0.86",,,"71","81","63","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-02-03","0.00",,,"72","83","63","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-02-04","0.00",,,"68","73","60","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-02-05","0.00",,,"67","78","58","    1","    1",,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-02-06","0.00",,,"69","79","59","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-02-07","0.00",,,"73","78","68",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-02-08","0.00",,,"73","79","66","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-02-09","0.00",,,"74","80","70",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-02-10","0.00",,,"75","80","71",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-02-11","0.00",,,"76","82","72",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-02-12","0.00",,,"77","83","72",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-02-13","0.40",,,"68","72","57","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-02-14","0.00",,,"64","77","56",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-02-15","0.00",,,"71","80","61",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-02-16","0.00",,,"71","82","58",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-02-17","0.00",,,"74","84","64",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-02-18","0.00",,,"78","86","75",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-02-19","0.00",,,"78","83","74",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-02-20","0.01",,,"78","84","76",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-02-21","0.09",,,"78","83","74","    1",,,"    1",
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-02-22","0.00",,,"78","84","73",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-02-23","0.00",,,"79","84","75",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-02-24","0.00",,,"78","88","71",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-02-25","0.00",,,"74","80","68","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-02-26","1.90",,,"75","81","68","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-02-27","0.19",,,"75","83","68","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-02-28","0.00",,,"71","79","65",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-03-01","0.00",,,"72","81","62","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-03-02","0.00",,,"74","84","64",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-03-03","0.00",,,"76","85","67",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-03-04","0.00",,,"77","88","68",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-03-05","0.00",,,"74","84","57","    1",,,"    1",
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-03-06","0.00",,,"59","66","50",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-03-07","0.00",,,"60","74","50",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-03-08","0.01",,,"71","78","68",,,,"    1",
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-03-09","0.04",,,"75","82","72",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-03-10","0.00",,,"77","83","73",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-03-11","0.00",,,"76","84","67",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-03-12","0.01",,,"76","84","68",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-03-13","0.00",,,"76","80","73",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-03-14","0.00",,,"75","80","72",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-03-15","0.26",,,"75","79","72","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-03-16","0.27",,,"74","81","70","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-03-17","0.00",,,"73","82","66",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-03-18","0.11",,,"70","78","66","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-03-19","1.70",,,"67","70","62","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-03-20","0.29",,,"66","76","62","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-03-21","0.00",,,"68","77","60",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-03-22","0.00",,,"65","75","53",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-03-23","0.00",,,"66","77","53",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-03-24","0.00",,,"73","79","69",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-03-25","0.01",,,"74","82","68",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-03-26","0.01",,,"74","83","64",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-03-27","0.00",,,"70","78","61",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-03-28","0.06",,,"69","78","60","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-03-29","0.12",,,"72","78","65","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-03-30","0.00",,,"73","79","69",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-03-31","0.01",,,"74","81","65",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-04-01","0.00",,,"74","85","63",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-04-02","0.34",,,"73","85","64","    1","    1","    1","    1",
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-04-03","0.00",,,"73","78","70",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-04-04","0.00",,,"75","80","73",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-04-05","0.03",,,"77","83","73",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-04-06","0.00",,,"77","84","68","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-04-07","0.00",,,"78","83","74",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-04-08","0.00",,,"79","84","75",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-04-09","0.00",,,"77","82","72",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-04-10","0.00",,,"76","87","71",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-04-11","0.00",,,"76","84","65",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-04-12","0.00",,,"79","86","73",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-04-13","0.00",,,"80","86","75",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2019-04-14","0.57",,,"80","88","73",,,,,
